QUERY_ID,USER_NAME,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,START_TIME,END_TIME,TOTAL_ELAPSED_TIME
01bbdf77-0004-bb3a-0003-b05e0003a316,SHRISTIKUMAR,"show terse VIEWS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""INFORMATION_SCHEMA""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:35:03.793 -0700,2025-04-22 20:35:03.828 -0700,35
01bbdf77-0004-b9b4-0003-b05e0002a62e,SHRISTIKUMAR,"show SCHEMAS like 'INFORMATION_SCHEMA' in DATABASE IDENTIFIER('""FINAL_PROJECT""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:35:03.626 -0700,2025-04-22 20:35:03.684 -0700,58
01bbdf77-0004-b936-0003-b05e000285ce,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:35:02.568 -0700,2025-04-22 20:35:02.596 -0700,28
01bbdf77-0004-b8cf-0003-b05e0002968a,SHRISTIKUMAR,show DATABASES like 'FINAL_PROJECT',FINAL_PROJECT,PUBLIC,2025-04-22 20:35:02.376 -0700,2025-04-22 20:35:02.419 -0700,43
01bbdf77-0004-b9b4-0003-b05e0002a62a,SHRISTIKUMAR,show DATABASES like 'INDUSTRY_REVIEW_SNOWFLAKE',FINAL_PROJECT,PUBLIC,2025-04-22 20:35:01.671 -0700,2025-04-22 20:35:01.759 -0700,88
01bbdf76-0004-b9b4-0003-b05e0002a626,SHRISTIKUMAR,"MERGE INTO FACT_INDUSTRY AS fi
USING (
    SELECT 
        fr.INDUSTRY_ID,
        fr.DATE_KEY,
        AVG(sa.SENTIMENT_SCORE) AS AVG_SENTIMENT_SCORE,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Positive' THEN 1 END) AS POSITIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Negative' THEN 1 END) AS NEGATIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Neutral' THEN 1 END) AS NEUTRAL_COUNT
    FROM FACT_REVIEWS AS fr
    JOIN SENTIMENT_ANALYSIS AS sa 
        ON fr.REVIEW_ID = sa.REVIEW_ID
    GROUP BY fr.INDUSTRY_ID, fr.DATE_KEY
) AS src
ON fi.INDUSTRY_ID = src.INDUSTRY_ID AND fi.DATE_KEY = src.DATE_KEY
WHEN MATCHED THEN 
UPDATE SET 
    fi.AVG_SENTIMENT_SCORE = src.AVG_SENTIMENT_SCORE,
    fi.POSITIVE_COUNT = src.POSITIVE_COUNT,
    fi.NEGATIVE_COUNT = src.NEGATIVE_COUNT,
    fi.NEUTRAL_COUNT = src.NEUTRAL_COUNT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:55.947 -0700,2025-04-22 20:34:56.024 -0700,77
01bbdf76-0004-b9b4-0003-b05e0002a622,SHRISTIKUMAR,"USE WAREHOUSE IDENTIFIER('""INDUSTRY_WH""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:54.489 -0700,2025-04-22 20:34:54.525 -0700,36
01bbdf76-0004-b8cf-0003-b05e00029686,SHRISTIKUMAR,"show WAREHOUSES with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:53.512 -0700,2025-04-22 20:34:53.566 -0700,54
01bbdf76-0004-b936-0003-b05e000285ca,SHRISTIKUMAR,"USE SCHEMA IDENTIFIER('""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:52.790 -0700,2025-04-22 20:34:52.843 -0700,53
01bbdf76-0004-bb3a-0003-b05e0003a302,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:34:25.034 -0700,2025-04-22 20:34:25.092 -0700,58
01bbdf76-0004-b890-0003-b05e00023632,SHRISTIKUMAR,"ALTER TABLE FACT_INDUSTRY 
ADD COLUMN NEUTRAL_COUNT INT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:24.511 -0700,2025-04-22 20:34:24.710 -0700,199
01bbdf76-0004-bba7-0003-b05e0003c212,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:34:12.966 -0700,2025-04-22 20:34:13.035 -0700,69
01bbdf76-0004-b9b4-0003-b05e0002a616,SHRISTIKUMAR,"ALTER TABLE FACT_INDUSTRY 
ADD COLUMN NEGATIVE_COUNT INT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:12.553 -0700,2025-04-22 20:34:12.643 -0700,90
01bbdf76-0004-b936-0003-b05e000285c6,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:34:01.629 -0700,2025-04-22 20:34:01.687 -0700,58
01bbdf76-0004-b8cf-0003-b05e00029676,SHRISTIKUMAR,"ALTER TABLE FACT_INDUSTRY 
ADD COLUMN POSITIVE_COUNT INT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:34:01.016 -0700,2025-04-22 20:34:01.359 -0700,343
01bbdf75-0004-b890-0003-b05e0002362e,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:33:49.034 -0700,2025-04-22 20:33:49.128 -0700,94
01bbdf75-0004-b9b4-0003-b05e0002a612,SHRISTIKUMAR,"ALTER TABLE FACT_INDUSTRY 
ADD COLUMN AVG_SENTIMENT_SCORE FLOAT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:33:48.381 -0700,2025-04-22 20:33:48.667 -0700,286
01bbdf74-0004-bb3a-0003-b05e0003a2fe,SHRISTIKUMAR,"MERGE INTO FACT_INDUSTRY fi
USING (
    SELECT 
        fr.INDUSTRY_ID,
        fr.DATE_KEY,
        AVG(sa.SENTIMENT_SCORE) AS AVG_SENTIMENT_SCORE,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Positive' THEN 1 END) AS POSITIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Negative' THEN 1 END) AS NEGATIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Neutral' THEN 1 END) AS NEUTRAL_COUNT
    FROM FACT_REVIEWS fr
    JOIN SENTIMENT_ANALYSIS sa ON fr.REVIEW_ID = sa.REVIEW_ID
    GROUP BY fr.INDUSTRY_ID, fr.DATE_KEY
) src
ON fi.INDUSTRY_ID = src.INDUSTRY_ID AND fi.DATE_KEY = src.DATE_KEY
WHEN MATCHED THEN UPDATE SET
    fi.AVG_SENTIMENT_SCORE = src.AVG_SENTIMENT_SCORE,
    fi.POSITIVE_COUNT = src.POSITIVE_COUNT,
    fi.NEGATIVE_COUNT = src.NEGATIVE_COUNT,
    fi.NEUTRAL_COUNT = src.NEUTRAL_COUNT;",FINAL_PROJECT,PUBLIC,2025-04-22 20:32:33.306 -0700,2025-04-22 20:32:33.355 -0700,49
01bbdf72-0004-bb3a-0003-b05e0003a2f2,SHRISTIKUMAR,"UPDATE FACT_INDUSTRY fi
SET 
    AVG_SENTIMENT_SCORE = sa.AVG_SENTIMENT_SCORE,
    POSITIVE_COUNT = sa.POSITIVE_COUNT,
    NEGATIVE_COUNT = sa.NEGATIVE_COUNT,
    NEUTRAL_COUNT = sa.NEUTRAL_COUNT
FROM (
    SELECT 
        fr.INDUSTRY_ID,
        fr.DATE_KEY,
        AVG(sa.SENTIMENT_SCORE) AS AVG_SENTIMENT_SCORE,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Positive' THEN 1 END) AS POSITIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Negative' THEN 1 END) AS NEGATIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Neutral' THEN 1 END) AS NEUTRAL_COUNT
    FROM FACT_REVIEWS fr
    JOIN SENTIMENT_ANALYSIS sa ON fr.REVIEW_ID = sa.REVIEW_ID
    GROUP BY fr.INDUSTRY_ID, fr.DATE_KEY
) sa
WHERE fi.INDUSTRY_ID = sa.INDUSTRY_ID
  AND fi.DATE_KEY = sa.DATE_KEY;",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:59.358 -0700,2025-04-22 20:30:59.389 -0700,31
01bbdf72-0004-b8cf-0003-b05e00029662,SHRISTIKUMAR,"UPDATE FACT_INDUSTRY fi
SET 
    AVG_SENTIMENT_SCORE = sa.AVG_SENTIMENT_SCORE,
    POSITIVE_COUNT = sa.POSITIVE_COUNT,
    NEGATIVE_COUNT = sa.NEGATIVE_COUNT,
    NEUTRAL_COUNT = sa.NEUTRAL_COUNT
FROM (
    SELECT 
        fr.INDUSTRY_ID,
        fr.DATE_KEY,
        AVG(sa.SENTIMENT_SCORE) AS AVG_SENTIMENT_SCORE,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Positive' THEN 1 END) AS POSITIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Negative' THEN 1 END) AS NEGATIVE_COUNT,
        COUNT(CASE WHEN sa.SENTIMENT_LABEL = 'Neutral' THEN 1 END) AS NEUTRAL_COUNT
    FROM FACT_REVIEWS fr
    JOIN SENTIMENT_ANALYSIS sa ON fr.REVIEW_ID = sa.REVIEW_ID
    GROUP BY fr.INDUSTRY_ID, fr.DATE_KEY
) sa
WHERE fi.INDUSTRY_ID = sa.INDUSTRY_ID
  AND fi.DATE_KEY = sa.DATE_KEY;",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:57.546 -0700,2025-04-22 20:30:57.580 -0700,34
01bbdf72-0004-bc93-0003-b05e0003b206,SHRISTIKUMAR,"USE SCHEMA IDENTIFIER('""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:55.642 -0700,2025-04-22 20:30:55.678 -0700,36
01bbdf72-0004-bb3a-0003-b05e0003a2ee,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 10000 with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:55.392 -0700,2025-04-22 20:30:55.469 -0700,77
01bbdf72-0004-b890-0003-b05e0002360a,SHRISTIKUMAR,"show terse SCHEMAS like 'PUBLIC' in DATABASE IDENTIFIER('""FINAL_PROJECT""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.664 -0700,2025-04-22 20:30:39.714 -0700,50
01bbdf72-0004-bb3a-0003-b05e0003a2da,SHRISTIKUMAR,show terse DATABASES limit 1001,FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.644 -0700,2025-04-22 20:30:39.704 -0700,60
01bbdf72-0004-b936-0003-b05e000285a6,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 10000 with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.599 -0700,2025-04-22 20:30:39.723 -0700,124
01bbdf72-0004-b936-0003-b05e000285aa,SHRISTIKUMAR,show WAREHOUSES,FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.599 -0700,2025-04-22 20:30:39.752 -0700,153
01bbdf72-0004-bb3a-0003-b05e0003a2d6,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.594 -0700,2025-04-22 20:30:39.704 -0700,110
01bbdf72-0004-b8cf-0003-b05e0002963a,SHRISTIKUMAR,show terse DATABASES limit 10000,FINAL_PROJECT,PUBLIC,2025-04-22 20:30:39.585 -0700,2025-04-22 20:30:39.655 -0700,70
01bbdf6c-0004-bc93-0003-b05e0003b1fa,SHRISTIKUMAR,"show TABLES like 'FACT_INDUSTRY' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:24:03.961 -0700,2025-04-22 20:24:04.040 -0700,79
01bbdf6b-0004-bb3a-0003-b05e0003a2d2,SHRISTIKUMAR,"show terse STREAMS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.007 -0700,2025-04-22 20:23:59.036 -0700,29
01bbdf6b-0004-b936-0003-b05e000285a2,SHRISTIKUMAR,"show terse SEMANTIC VIEWS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.007 -0700,2025-04-22 20:23:59.031 -0700,24
01bbdf6b-0004-b8cf-0003-b05e00029636,SHRISTIKUMAR,"show terse USER FUNCTIONS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.005 -0700,2025-04-22 20:23:59.039 -0700,34
01bbdf6b-0004-b9b4-0003-b05e0002a5f2,SHRISTIKUMAR,"show terse TASKS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.004 -0700,2025-04-22 20:23:59.036 -0700,32
01bbdf6b-0004-b936-0003-b05e0002859e,SHRISTIKUMAR,"show terse VIEWS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.003 -0700,2025-04-22 20:23:59.034 -0700,31
01bbdf6b-0004-b936-0003-b05e0002859a,SHRISTIKUMAR,"show terse GIT REPOSITORIES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:59.001 -0700,2025-04-22 20:23:59.028 -0700,27
01bbdf6b-0004-bc93-0003-b05e0003b1f6,SHRISTIKUMAR,"show terse SEQUENCES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.998 -0700,2025-04-22 20:23:59.026 -0700,28
01bbdf6b-0004-bc93-0003-b05e0003b1f2,SHRISTIKUMAR,"show terse MODELS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.974 -0700,2025-04-22 20:23:59.005 -0700,31
01bbdf6b-0004-bb3a-0003-b05e0003a2ce,SHRISTIKUMAR,"show terse TABLES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.969 -0700,2025-04-22 20:23:59.013 -0700,44
01bbdf6b-0004-b936-0003-b05e00028596,SHRISTIKUMAR,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.969 -0700,2025-04-22 20:23:59.004 -0700,35
01bbdf6b-0004-bc93-0003-b05e0003b1ee,SHRISTIKUMAR,"show terse FILE FORMATS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.962 -0700,2025-04-22 20:23:59.003 -0700,41
01bbdf6b-0004-bb3a-0003-b05e0003a2ca,SHRISTIKUMAR,"show terse PIPES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.962 -0700,2025-04-22 20:23:58.998 -0700,36
01bbdf6b-0004-bb3a-0003-b05e0003a2c6,SHRISTIKUMAR,"show terse STAGES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.959 -0700,2025-04-22 20:23:59.003 -0700,44
01bbdf6b-0004-b936-0003-b05e00028592,SHRISTIKUMAR,"show terse CORTEX SEARCH SERVICES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.957 -0700,2025-04-22 20:23:58.990 -0700,33
01bbdf6b-0004-b8cf-0003-b05e00029632,SHRISTIKUMAR,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.956 -0700,2025-04-22 20:23:59.003 -0700,47
01bbdf6b-0004-b890-0003-b05e00023606,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.844 -0700,2025-04-22 20:23:58.889 -0700,45
01bbdf6b-0004-bba7-0003-b05e0003c1d6,SHRISTIKUMAR,show terse DATABASES limit 1001,FINAL_PROJECT,PUBLIC,2025-04-22 20:23:58.842 -0700,2025-04-22 20:23:58.910 -0700,68
01bbdf6b-0004-b9b4-0003-b05e0002a5ee,SHRISTIKUMAR,ALTER TABLE SENTIMENT_ANALYSIS RENAME TO DIM_REVIEW_SENTIMENTS;,FINAL_PROJECT,PUBLIC,2025-04-22 20:23:49.396 -0700,2025-04-22 20:23:49.548 -0700,152
01bbdf6b-0004-b936-0003-b05e0002858e,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:23:37.117 -0700,2025-04-22 20:23:37.180 -0700,63
01bbdf69-0004-b9b4-0003-b05e0002a5ea,SHRISTIKUMAR,"UPDATE SENTIMENT_ANALYSIS
SET SENTIMENT_LABEL = 
    CASE 
        WHEN SENTIMENT_SCORE > 0.05 THEN 'Positive'
        WHEN SENTIMENT_SCORE < -0.05 THEN 'Negative'
        ELSE 'Neutral'
    END;",FINAL_PROJECT,PUBLIC,2025-04-22 20:21:30.600 -0700,2025-04-22 20:21:31.867 -0700,1267
01bbdf69-0004-b9c3-0003-b05e0003e0da,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:21:24.315 -0700,2025-04-22 20:21:24.425 -0700,110
01bbdf69-0004-b8cf-0003-b05e0002962e,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:21:02.766 -0700,2025-04-22 20:21:02.865 -0700,99
01bbdf68-0004-b936-0003-b05e0002858a,SHRISTIKUMAR,"INSERT INTO SENTIMENT_ANALYSIS(
    REVIEW_ID, SENTIMENT_SCORE
)
SELECT
    FACT_REVIEWS.REVIEW_ID,
    FACT_REVIEWS.SENTIMENT_SCORE
FROM FACT_REVIEWS;",FINAL_PROJECT,PUBLIC,2025-04-22 20:20:55.085 -0700,2025-04-22 20:21:02.343 -0700,7258
01bbdf68-0004-b8cf-0003-b05e00029626,SHRISTIKUMAR,"INSERT INTO SENTIMENT_ANALYSIS(
    REVIEW_ID, SENTIMENT_SCORE
)
SELECT
    FACT_REVIEWS.REVIEW_ID,
    FACT_SCORE.SENTIMENT_SCORE
FROM FACT_REVIEWS;",FINAL_PROJECT,PUBLIC,2025-04-22 20:20:44.958 -0700,2025-04-22 20:20:44.996 -0700,38
01bbdf68-0004-bb3a-0003-b05e0003a2c2,SHRISTIKUMAR,show WAREHOUSES,FINAL_PROJECT,PUBLIC,2025-04-22 20:20:42.572 -0700,2025-04-22 20:20:42.635 -0700,63
01bbdf68-0004-b9c3-0003-b05e0003e0d6,SHRISTIKUMAR,show terse DATABASES limit 1001,FINAL_PROJECT,PUBLIC,2025-04-22 20:20:42.566 -0700,2025-04-22 20:20:42.605 -0700,39
01bbdf68-0004-b9b4-0003-b05e0002a5e6,SHRISTIKUMAR,show terse DATABASES limit 10000,FINAL_PROJECT,PUBLIC,2025-04-22 20:20:42.565 -0700,2025-04-22 20:20:42.613 -0700,48
01bbdf68-0004-b8cf-0003-b05e00029622,SHRISTIKUMAR,"show terse SCHEMAS like 'PUBLIC' in DATABASE IDENTIFIER('""FINAL_PROJECT""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:20:42.562 -0700,2025-04-22 20:20:42.596 -0700,34
01bbdf68-0004-b9c3-0003-b05e0003e0d2,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 10000 with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:20:42.546 -0700,2025-04-22 20:20:42.596 -0700,50
01bbdf67-0004-bb3a-0003-b05e0003a2be,SHRISTIKUMAR,"INSERT INTO SENTIMENT_ANALYSIS(
    REVIEW_ID, SENTIMENT_SCORE
)
SELECT
    FACT_REVIEWS.REVIEW_ID,
    FACT_SCORE.SENTIMENT_ANALYSIS
FROM FACT_REVIEWS;",FINAL_PROJECT,PUBLIC,2025-04-22 20:19:53.381 -0700,2025-04-22 20:19:53.497 -0700,116
01bbdf67-0004-bc93-0003-b05e0003b1e2,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:19:18.758 -0700,2025-04-22 20:19:19.004 -0700,246
01bbdf65-0004-bb3a-0003-b05e0003a2ba,SHRISTIKUMAR,"describe TABLE IDENTIFIER('""FINAL_PROJECT"".""PUBLIC"".""DIM_INDUSTRY""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:47.890 -0700,2025-04-22 20:17:47.930 -0700,40
01bbdf65-0004-b936-0003-b05e00028582,SHRISTIKUMAR,"describe TABLE IDENTIFIER('""FINAL_PROJECT"".""PUBLIC"".""FACT_REVIEWS""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:47.876 -0700,2025-04-22 20:17:47.921 -0700,45
01bbdf65-0004-bba7-0003-b05e0003c1d2,SHRISTIKUMAR,"show OBJECTS like 'DIM_INDUSTRY%' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 2",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:47.620 -0700,2025-04-22 20:17:47.762 -0700,142
01bbdf65-0004-bc93-0003-b05e0003b1de,SHRISTIKUMAR,"show OBJECTS like 'FACT_REVIEWS%' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 2",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:47.615 -0700,2025-04-22 20:17:47.723 -0700,108
01bbdf65-0004-b9b4-0003-b05e0002a5e2,SHRISTIKUMAR,"show WAREHOUSES with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:34.199 -0700,2025-04-22 20:17:34.272 -0700,73
01bbdf65-0004-bb3a-0003-b05e0003a2b6,SHRISTIKUMAR,"show WAREHOUSES with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:16.487 -0700,2025-04-22 20:17:16.549 -0700,62
01bbdf65-0004-bc93-0003-b05e0003b1da,SHRISTIKUMAR,show terse DATABASES limit 10000,FINAL_PROJECT,PUBLIC,2025-04-22 20:17:15.503 -0700,2025-04-22 20:17:15.539 -0700,36
01bbdf65-0004-b936-0003-b05e0002857e,SHRISTIKUMAR,"show terse SCHEMAS like 'PUBLIC' in DATABASE IDENTIFIER('""FINAL_PROJECT""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:14.498 -0700,2025-04-22 20:17:14.524 -0700,26
01bbdf65-0004-b936-0003-b05e0002857a,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:17:14.488 -0700,2025-04-22 20:17:14.541 -0700,53
01bbdf65-0004-b8cf-0003-b05e0002961a,SHRISTIKUMAR,show terse DATABASES limit 1001,FINAL_PROJECT,PUBLIC,2025-04-22 20:17:13.987 -0700,2025-04-22 20:17:14.041 -0700,54
01bbdf65-0004-b9c3-0003-b05e0003e0ce,SHRISTIKUMAR,show WAREHOUSES,FINAL_PROJECT,PUBLIC,2025-04-22 20:17:13.982 -0700,2025-04-22 20:17:14.052 -0700,70
01bbdf65-0004-bba7-0003-b05e0003c1ce,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 10000 with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:17:13.794 -0700,2025-04-22 20:17:13.839 -0700,45
01bbdf65-0004-bb3a-0003-b05e0003a2b2,SHRISTIKUMAR,USE SECONDARY ROLES NONE,FINAL_PROJECT,PUBLIC,2025-04-22 20:17:13.735 -0700,2025-04-22 20:17:13.776 -0700,41
01bbdf63-0004-b936-0003-b05e0002855e,SHRISTIKUMAR,show terse DATABASES limit 10000,FINAL_PROJECT,PUBLIC,2025-04-22 20:15:21.826 -0700,2025-04-22 20:15:21.866 -0700,40
01bbdf63-0004-bba7-0003-b05e0003c1aa,SHRISTIKUMAR,show WAREHOUSES,FINAL_PROJECT,PUBLIC,2025-04-22 20:15:21.818 -0700,2025-04-22 20:15:21.879 -0700,61
01bbdf63-0004-bba7-0003-b05e0003c1ae,SHRISTIKUMAR,show terse DATABASES limit 1001,FINAL_PROJECT,PUBLIC,2025-04-22 20:15:21.817 -0700,2025-04-22 20:15:21.855 -0700,38
01bbdf63-0004-b890-0003-b05e000235e6,SHRISTIKUMAR,"show terse SCHEMAS in DATABASE IDENTIFIER('""FINAL_PROJECT""') limit 10000 with privileges usage,ownership",FINAL_PROJECT,PUBLIC,2025-04-22 20:15:21.812 -0700,2025-04-22 20:15:21.853 -0700,41
01bbdf63-0004-bba7-0003-b05e0003c1a6,SHRISTIKUMAR,show WAREHOUSES like 'INDUSTRY_WH',FINAL_PROJECT,PUBLIC,2025-04-22 20:15:00.865 -0700,2025-04-22 20:15:00.960 -0700,95
01bbdf62-0004-b9b4-0003-b05e0002a5b6,SHRISTIKUMAR,"select get_ddl(?, ?, ?) as ddl",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:50.635 -0700,2025-04-22 20:14:50.738 -0700,103
01bbdf62-0004-b9c3-0003-b05e0003e0be,SHRISTIKUMAR,"show TABLES like 'FACT_REVIEWS' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:44.310 -0700,2025-04-22 20:14:44.356 -0700,46
01bbdf62-0004-b9c3-0003-b05e0003e0ba,SHRISTIKUMAR,"show TABLES like 'REVIEWS_BUSINESS_DATASET' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:43.327 -0700,2025-04-22 20:14:43.376 -0700,49
01bbdf62-0004-bc93-0003-b05e0003b1ba,SHRISTIKUMAR,"show TABLES like 'INDUSTRY_DATASET' in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""')",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:42.873 -0700,2025-04-22 20:14:42.954 -0700,81
01bbdf62-0004-b936-0003-b05e00028556,SHRISTIKUMAR,"show terse STREAMS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:40.138 -0700,2025-04-22 20:14:40.160 -0700,22
01bbdf62-0004-b936-0003-b05e0002855a,SHRISTIKUMAR,"show terse SEMANTIC VIEWS in SCHEMA IDENTIFIER('""FINAL_PROJECT"".""PUBLIC""') limit 1001",FINAL_PROJECT,PUBLIC,2025-04-22 20:14:40.138 -0700,2025-04-22 20:14:40.162 -0700,24
